temperature,icon,humidity,visibility,summary,apparentTemperature,pressure,windSpeed,cloudCover,time,windBearing,precipIntensity,dewPoint,precipProbability
61.8,clear-day,0.55,10.0,Clear,61.8,1031.2,8.63,0.0,1475182800,74,0.0,45.6,0.0
59.23,clear-day,0.6,10.0,Clear,59.23,1031.36,7.87,0.04,1475186400,73,0.0,45.42,0.0
56.65,clear-night,0.67,10.0,Clear,56.65,1031.69,7.58,0.02,1475190000,70,0.0,45.7,0.0
54.68,clear-night,0.72,10.0,Clear,54.68,1032.12,7.33,0.06,1475193600,66,0.0,45.74,0.0
53.33,clear-night,0.75,10.0,Clear,53.33,1032.6,7.08,0.02,1475197200,64,0.0,45.69,0.0
52.08,clear-night,0.78,10.0,Clear,52.08,1032.85,6.71,0.08,1475200800,58,0.0,45.5,0.0
51.11,clear-night,0.81,10.0,Clear,51.11,1033.03,5.57,0.08,1475204400,49,0.0,45.49,0.0
51.03,clear-night,0.82,10.0,Clear,51.03,1032.78,5.38,0.03,1475208000,35,0.0,45.84,0.0
51.05,clear-night,0.82,10.0,Clear,51.05,1032.21,6.11,0.02,1475211600,20,0.0,45.88,0.0
50.87,clear-night,0.83,10.0,Clear,50.87,1032.17,5.96,0.08,1475215200,24,0.0,46.03,0.0
50.76,clear-night,0.84,10.0,Clear,50.76,1031.75,6.25,0.07,1475218800,30,0.0,46.06,0.0
51.1,clear-night,0.82,10.0,Clear,51.1,1031.45,6.98,0.05,1475222400,30,0.0,45.85,0.0
51.27,clear-night,0.81,10.0,Clear,51.27,1031.34,7.97,0.16,1475226000,28,0.0,45.59,0.0
51.44,clear-night,0.81,10.0,Clear,51.44,1031.48,7.7,0.15,1475229600,34,0.0,45.68,0.0
51.7,clear-day,0.8,10.0,Clear,51.7,1031.41,7.91,0.0,1475233200,33,0.0,45.8,0.0
52.48,partly-cloudy-day,0.8,10.0,Mostly Cloudy,52.48,1031.47,7.69,0.6,1475236800,34,0.0,46.34,0.0
53.77,clear-day,0.78,10.0,Clear,53.77,1031.54,9.54,0.0,1475240400,38,0.0,46.91,0.0
55.29,clear-day,0.75,10.0,Clear,55.29,1031.48,9.24,0.0,1475244000,39,0.0,47.67,0.0
56.87,clear-day,0.72,10.0,Clear,56.87,1031.17,11.22,0.18,1475247600,48,0.0,47.76,0.0
58.01,clear-day,0.68,10.0,Clear,58.01,1030.9,9.55,0.22,1475251200,62,0.0,47.45,0.0
59.0,clear-day,0.65,10.0,Clear,59.0,1030.48,11.24,0.2,1475254800,67,0.0,47.43,0.0
58.92,partly-cloudy-day,0.66,9.87,Partly Cloudy,58.92,1029.93,9.44,0.45,1475258400,60,0.0008,47.49,0.01
58.15,clear-day,0.68,9.65,Clear,58.15,1029.54,9.9,0.0,1475262000,60,0.0039,47.76,0.15
57.15,partly-cloudy-day,0.73,9.4,Partly Cloudy,57.15,1029.03,8.71,0.31,1475265600,59,0.0041,48.6,0.16
55.66,rain,0.78,8.44,Light Rain,55.66,1029.01,7.92,0.15,1475269200,53,0.0095,48.82,0.5
54.36,rain,0.82,7.21,Light Rain,54.36,1029.02,7.76,0.0,1475272800,44,0.0124,48.84,0.54
53.39,rain,0.83,7.32,Light Rain,53.39,1029.0,8.67,0.31,1475276400,37,0.0192,48.36,0.6
52.62,rain,0.85,6.52,Light Rain,52.62,1029.08,10.35,1.0,1475280000,31,0.0175,48.22,0.59
51.84,rain,0.88,7.1,Light Rain,51.84,1028.94,8.85,,1475283600,27,0.0173,48.49,0.59
50.95,rain,0.9,6.28,Light Rain,50.95,1028.9,8.88,,1475287200,27,0.0224,48.22,0.62
50.44,rain,0.92,6.29,Light Rain,50.44,1028.44,8.69,,1475290800,22,0.0248,48.29,0.64
50.37,rain,0.92,6.3,Light Rain,50.37,1028.01,8.76,,1475294400,22,0.0307,48.02,0.66
50.08,rain,0.93,5.6,Light Rain,50.08,1027.83,8.71,,1475298000,21,0.0197,48.07,0.6
49.81,rain,0.92,6.8,Light Rain,46.35,1027.66,8.47,1.0,1475301600,21,0.0236,47.71,0.63
49.7,rain,0.93,6.11,Light Rain,46.12,1027.09,8.73,,1475305200,17,0.0143,47.69,0.56
49.72,rain,0.93,7.26,Light Rain,46.2,1026.81,8.55,,1475308800,17,0.0096,47.86,0.5
49.73,clear-night,0.93,7.28,Clear,46.23,1026.63,8.52,,1475312400,20,0.0047,47.9,0.19
49.88,rain,0.93,7.53,Light Rain,46.43,1026.84,8.48,,1475316000,18,0.0115,47.83,0.53
50.03,rain,0.93,5.04,Light Rain,50.03,1026.92,8.63,,1475319600,23,0.0154,48.01,0.57
50.26,rain,0.92,5.1,Drizzle,50.26,1026.76,8.68,1.0,1475323200,21,0.005,48.07,0.21
51.11,clear-day,0.92,5.71,Clear,51.11,1026.86,8.11,,1475326800,18,0.0026,48.99,0.08
51.87,clear-day,0.91,5.43,Clear,51.87,1026.83,7.57,,1475330400,18,0.0027,49.46,0.08
52.6,clear-day,0.9,5.08,Clear,52.6,1026.6,8.91,,1475334000,23,0.0031,49.86,0.1
53.8,clear-day,0.9,4.98,Clear,53.8,1026.02,8.49,,1475337600,30,0.0,50.99,0.0
54.01,clear-day,0.9,5.26,Clear,54.01,1025.51,8.39,,1475341200,24,0.0,51.27,0.0
54.28,cloudy,0.9,6.81,Overcast,54.28,1024.76,8.57,1.0,1475344800,23,0.0,51.36,0.0
54.61,clear-day,0.89,6.91,Clear,54.61,1024.47,8.12,,1475348400,23,0.0,51.52,0.0
54.24,clear-day,0.89,8.05,Clear,54.24,1024.46,7.24,,1475352000,38,0.0015,51.07,0.03
54.3,clear-day,0.88,8.22,Clear,54.3,1024.4,6.88,,1475355600,39,0.0009,50.92,0.01
53.65,clear-day,0.88,7.66,Clear,53.65,1024.0,8.02,,1475359200,36,0.0,50.31,0.0
53.08,clear-night,0.9,7.48,Clear,53.08,1023.85,7.52,,1475362800,23,0.0,50.15,0.0
52.52,cloudy,0.91,7.39,Overcast,52.52,1023.83,6.68,1.0,1475366400,29,0.0,49.84,0.0
52.33,clear-night,0.91,7.37,Clear,52.33,1023.8,6.58,,1475370000,22,0.0,49.76,0.0
52.21,clear-night,0.91,8.17,Clear,52.21,1023.36,7.51,,1475373600,22,0.0,49.52,0.0
52.07,clear-night,0.91,8.42,Clear,52.07,1023.12,5.96,,1475377200,19,0.0,49.41,0.0
51.81,clear-night,0.9,8.11,Clear,51.81,1022.78,6.63,,1475380800,20,0.0,49.07,0.0
51.73,clear-night,0.91,8.29,Clear,51.73,1022.38,5.96,,1475384400,24,0.0,49.21,0.0
51.95,cloudy,0.9,8.56,Overcast,51.95,1022.3,5.71,1.0,1475388000,18,0.0,49.14,0.0
51.75,clear-night,0.92,8.45,Clear,51.75,1022.07,5.05,,1475391600,21,0.0,49.36,0.0
51.56,clear-night,0.91,7.69,Clear,51.56,1021.8,5.05,,1475395200,12,0.0,49.12,0.0
51.5,clear-night,0.94,7.27,Clear,51.5,1021.41,4.77,,1475398800,9,0.0017,49.81,0.04
51.39,rain,0.94,6.73,Drizzle,51.39,1021.34,5.21,,1475402400,17,0.0077,49.83,0.39
51.4,clear-day,0.94,6.11,Clear,51.4,1021.44,4.95,,1475406000,21,0.0009,49.87,0.01
51.83,cloudy,0.94,6.33,Overcast,51.83,1021.49,5.61,1.0,1475409600,30,0.0,50.26,0.0
52.67,clear-day,0.92,6.02,Clear,52.67,1021.43,5.41,,1475413200,31,0.0,50.32,0.0
53.45,clear-day,0.92,6.38,Clear,53.45,1021.2,5.03,,1475416800,31,0.0,51.09,0.0
54.31,clear-day,0.9,6.1,Clear,54.31,1020.74,5.29,,1475420400,40,0.0,51.4,0.0
55.43,clear-day,0.87,8.65,Clear,55.43,1020.39,5.45,,1475424000,21,0.0,51.71,0.0
56.06,clear-day,0.86,9.11,Clear,56.06,1019.76,3.61,,1475427600,19,0.0,52.07,0.0
56.77,cloudy,0.84,9.29,Overcast,56.77,1019.14,2.87,1.0,1475431200,27,0.0,52.14,0.0
56.93,clear-day,0.85,9.39,Clear,56.93,1018.83,1.8,,1475434800,68,0.0,52.55,0.0
57.18,clear-day,0.85,9.42,Clear,57.18,1018.42,2.76,,1475438400,21,0.0,52.81,0.0
57.35,clear-day,0.85,9.43,Clear,57.35,1017.98,1.48,,1475442000,57,0.0,52.97,0.0
57.02,clear-day,0.87,9.42,Clear,57.02,1018.14,1.09,,1475445600,168,0.0,53.1,0.0
56.51,clear-night,0.89,9.64,Clear,56.51,1018.13,1.09,,1475449200,67,0.0,53.39,0.0
56.28,cloudy,0.91,9.64,Overcast,56.28,1017.97,1.47,1.0,1475452800,238,0.0,53.79,0.0
56.02,clear-night,0.92,9.39,Clear,56.02,1017.65,1.68,,1475456400,264,0.0,53.86,0.0
55.82,clear-night,0.94,9.0,Clear,55.82,1017.46,2.0,,1475460000,274,0.0,54.06,0.0
55.79,clear-night,0.94,9.08,Clear,55.79,1017.14,2.58,,1475463600,210,0.0,54.08,0.0
55.56,clear-night,0.95,9.17,Clear,55.56,1016.69,2.28,,1475467200,196,0.0,54.19,0.0
55.59,partly-cloudy-night,0.94,9.02,Partly Cloudy,55.59,1016.47,3.45,0.31,1475470800,198,0.0,53.85,0.0
55.53,cloudy,0.94,9.5,Overcast,55.53,1016.3,2.26,1.0,1475474400,226,0.0,53.86,0.0
55.86,partly-cloudy-night,0.94,8.55,Partly Cloudy,55.86,1016.09,3.15,0.31,1475478000,219,0.0,54.26,0.0
55.9,clear-night,0.95,8.35,Clear,55.9,1015.75,2.91,0.0,1475481600,226,0.0,54.48,0.0
55.66,partly-cloudy-night,0.95,9.02,Partly Cloudy,55.66,1015.64,3.45,0.31,1475485200,243,0.0,54.38,0.0
55.34,clear-night,0.94,8.28,Clear,55.34,1015.59,0.7,0.24,1475488800,189,0.0,53.73,0.0
55.43,partly-cloudy-day,0.95,6.17,Partly Cloudy,55.43,1015.84,2.19,0.31,1475492400,237,0.0,54.06,0.0
56.18,partly-cloudy-day,0.95,6.35,Mostly Cloudy,56.18,1016.21,2.31,0.6,1475496000,255,0.0,54.72,0.0
58.68,partly-cloudy-day,0.89,8.46,Partly Cloudy,58.68,1016.58,2.37,0.31,1475499600,275,0.0,55.5,0.0
61.49,clear-day,0.82,10.0,Clear,61.49,1016.72,4.19,0.22,1475503200,304,0.0,55.93,0.0
64.84,clear-day,0.74,10.0,Clear,64.84,1016.72,3.47,0.18,1475506800,320,0.0,56.52,0.0
67.61,partly-cloudy-day,0.65,10.0,Partly Cloudy,67.61,1016.57,4.05,0.29,1475510400,357,0.0,55.58,0.0
69.25,partly-cloudy-day,0.61,10.0,Partly Cloudy,69.25,1016.47,1.55,0.31,1475514000,25,0.0,55.22,0.0
69.87,partly-cloudy-day,0.6,10.0,Partly Cloudy,69.87,1016.2,2.3,0.34,1475517600,10,0.0,55.21,0.0
69.35,rain,0.62,9.41,Drizzle,69.35,1016.19,1.96,0.31,1475521200,330,0.0081,55.56,0.42
68.64,rain,0.66,9.79,Light Rain,68.64,1016.36,2.4,0.16,1475524800,308,0.0227,56.72,0.62
67.3,partly-cloudy-day,0.71,10.0,Partly Cloudy,67.3,1016.8,4.13,0.31,1475528400,70,0.0,57.53,0.0
64.28,partly-cloudy-day,0.81,10.0,Partly Cloudy,64.28,1017.8,2.44,0.31,1475532000,92,0.0025,58.48,0.07
62.01,clear-night,0.87,10.0,Clear,62.01,1018.51,3.35,0.24,1475535600,59,0.0,58.02,0.0
60.64,partly-cloudy-night,0.89,8.93,Partly Cloudy,60.64,1019.42,2.26,0.3,1475539200,98,0.0022,57.31,0.06
59.77,partly-cloudy-night,0.91,9.12,Partly Cloudy,59.77,1020.38,2.55,0.31,1475542800,66,0.0,57.09,0.0
59.49,partly-cloudy-night,0.89,9.15,Partly Cloudy,59.49,1021.14,3.3,0.31,1475546400,70,0.003,56.12,0.1
59.04,clear-night,0.88,9.39,Clear,59.04,1021.73,4.9,,1475550000,74,0.0043,55.39,0.17
58.32,partly-cloudy-night,0.89,9.53,Partly Cloudy,58.32,1022.52,4.88,0.31,1475553600,59,0.0,55.06,0.0
57.88,partly-cloudy-night,0.88,9.57,Partly Cloudy,57.88,1023.13,3.95,0.31,1475557200,69,0.0,54.33,0.0
57.42,partly-cloudy-night,0.89,9.92,Mostly Cloudy,57.42,1023.71,4.74,0.72,1475560800,61,0.0,54.21,0.0
57.2,clear-night,0.89,9.8,Clear,57.2,1024.05,4.0,,1475564400,59,0.0,53.87,0.0
57.1,clear-night,0.86,10.0,Clear,57.1,1024.5,5.61,,1475568000,49,0.0,53.03,0.0
56.93,clear-night,0.86,9.57,Clear,56.93,1024.96,4.88,,1475571600,55,0.0,52.71,0.0
56.26,clear-night,0.86,10.0,Clear,56.26,1025.58,4.31,,1475575200,33,0.0,52.05,0.0
56.06,clear-day,0.85,9.82,Clear,56.06,1026.41,5.05,,1475578800,44,0.0,51.68,0.0
56.02,cloudy,0.86,9.32,Overcast,56.02,1027.32,5.55,1.0,1475582400,51,0.0,51.85,0.0
56.92,clear-day,0.83,9.32,Clear,56.92,1027.84,6.65,,1475586000,36,0.0,51.85,0.0
57.98,partly-cloudy-day,0.8,9.37,Partly Cloudy,57.98,1028.31,6.86,0.31,1475589600,39,0.0,51.94,0.0
58.53,clear-day,0.79,9.76,Clear,58.53,1028.28,8.11,,1475593200,41,0.0,52.01,0.0
59.52,clear-day,0.76,10.0,Clear,59.52,1028.39,6.19,,1475596800,46,0.0,52.03,0.0
60.53,clear-day,0.74,10.0,Clear,60.53,1028.38,5.44,,1475600400,43,0.0,52.07,0.0
62.0,partly-cloudy-day,0.69,9.69,Partly Cloudy,62.0,1028.01,6.4,0.41,1475604000,54,0.0,51.67,0.0
62.31,partly-cloudy-day,0.67,10.0,Partly Cloudy,62.31,1027.75,7.66,0.27,1475607600,62,0.0,51.19,0.0
62.09,partly-cloudy-day,0.66,10.0,Partly Cloudy,62.09,1027.39,6.38,0.26,1475611200,47,0.0,50.44,0.0
61.45,clear-day,0.65,10.0,Clear,61.45,1027.09,6.45,0.15,1475614800,61,0.0,49.78,0.0
59.34,clear-day,0.7,10.0,Clear,59.34,1027.45,5.41,0.19,1475618400,65,0.0,49.36,0.0
55.77,clear-night,0.79,10.0,Clear,55.77,1028.04,3.66,0.19,1475622000,73,0.0,49.4,0.0
54.65,clear-night,0.8,10.0,Clear,54.65,1028.64,4.15,0.12,1475625600,55,0.0,48.44,0.0
52.02,clear-night,0.84,10.0,Clear,52.02,1028.99,2.49,0.05,1475629200,24,0.0,47.32,0.0
49.95,clear-night,0.87,10.0,Clear,49.95,1029.41,2.29,0.1,1475632800,356,0.0,46.31,0.0
47.76,clear-night,0.91,10.0,Clear,47.06,1029.28,3.08,0.0,1475636400,3,0.0,45.26,0.0
46.44,clear-night,0.93,9.61,Clear,44.11,1029.16,4.89,0.04,1475640000,23,0.0,44.46,0.0
45.21,clear-night,0.93,9.09,Clear,45.21,1029.08,2.58,0.02,1475643600,358,0.0,43.35,0.0
44.38,clear-night,0.94,8.05,Clear,41.66,1028.77,4.94,0.05,1475647200,36,0.0,42.9,0.0
43.44,clear-night,0.95,6.82,Clear,41.32,1028.26,3.97,0.02,1475650800,18,0.0,42.08,0.0
42.58,clear-night,0.94,6.97,Clear,42.58,1028.13,1.8,0.0,1475654400,11,0.0,40.92,0.0
41.89,clear-night,0.95,7.58,Clear,41.89,1028.66,1.89,0.06,1475658000,20,0.0,40.54,0.0
40.45,clear-night,0.95,6.85,Clear,38.09,1028.94,3.74,0.09,1475661600,20,0.0,39.16,0.0
40.57,clear-day,0.96,6.25,Clear,40.57,1029.45,2.37,0.08,1475665200,17,0.0,39.49,0.0
43.68,clear-day,0.94,7.61,Clear,41.89,1029.88,3.64,0.09,1475668800,15,0.0,42.17,0.0
47.72,clear-day,0.9,8.91,Clear,45.07,1029.95,5.78,0.04,1475672400,19,0.0,45.0,0.0
53.29,clear-day,0.78,9.5,Clear,53.29,1029.9,4.46,0.19,1475676000,31,0.0,46.44,0.0
57.57,clear-day,0.65,10.0,Clear,57.57,1029.59,6.24,0.11,1475679600,45,0.0,45.79,0.0
60.89,clear-day,0.59,10.0,Clear,60.89,1028.94,5.84,0.06,1475683200,27,0.0,46.34,0.0
64.11,clear-day,0.51,10.0,Clear,64.11,1028.15,5.81,0.05,1475686800,35,0.0,45.5,0.0
65.97,clear-day,0.47,10.0,Clear,65.97,1027.11,5.16,0.05,1475690400,33,0.0,45.26,0.0
67.1,clear-day,0.44,10.0,Clear,67.1,1026.4,6.2,0.0,1475694000,67,0.0,44.58,0.0
67.42,clear-day,0.42,10.0,Clear,67.42,1025.87,5.19,0.0,1475697600,87,0.0,43.55,0.0
66.46,clear-day,0.43,10.0,Clear,66.46,1025.72,3.94,0.0,1475701200,99,0.0,43.12,0.0
62.91,clear-day,0.53,10.0,Clear,62.91,1026.09,3.24,0.0,1475704800,110,0.0,45.47,0.0
54.59,clear-night,0.78,9.83,Clear,54.59,1026.46,2.86,0.0,1475708400,101,0.0,47.88,0.0
50.66,clear-night,0.87,10.0,Clear,50.66,1026.92,3.38,0.0,1475712000,123,0.0,46.8,0.0
48.38,clear-night,0.92,9.84,Clear,48.38,1027.09,0.78,0.0,1475715600,174,0.0,46.08,0.0
47.14,clear-night,0.93,9.54,Clear,47.14,1026.98,1.02,0.0,1475719200,58,0.0,45.23,0.0
45.4,clear-night,0.93,9.26,Clear,45.4,1026.9,1.58,0.01,1475722800,30,0.0,43.61,0.0
44.2,clear-night,0.94,8.45,Clear,44.2,1026.63,2.59,0.05,1475726400,335,0.0,42.61,0.0
42.89,clear-night,0.95,8.67,Clear,42.89,1026.79,1.54,0.08,1475730000,9,0.0,41.56,0.0
42.8,clear-night,0.94,8.3,Clear,42.8,1026.92,1.81,0.23,1475733600,335,0.0,41.21,0.0
42.55,clear-night,0.95,6.13,Clear,42.55,1026.83,1.16,0.05,1475737200,330,0.0,41.2,0.0
42.47,clear-night,0.95,6.0,Clear,41.04,1026.71,3.12,0.0,1475740800,353,0.0,41.15,0.0
41.64,clear-night,0.96,4.5,Clear,40.07,1026.64,3.14,0.05,1475744400,344,0.0,40.51,0.0
41.22,clear-night,0.96,4.8,Clear,38.43,1026.88,4.34,0.1,1475748000,350,0.0,40.14,0.0
41.0,clear-day,0.95,4.32,Clear,39.05,1027.35,3.41,0.05,1475751600,333,0.0,39.79,0.0
43.34,clear-day,0.95,4.75,Clear,41.33,1027.72,3.82,0.1,1475755200,335,0.0,42.1,0.0
47.29,clear-day,0.93,6.36,Clear,47.29,1027.97,2.08,0.09,1475758800,18,0.0,45.27,0.0
52.24,clear-day,0.85,7.66,Clear,52.24,1027.83,2.99,0.07,1475762400,25,0.0,47.9,0.0
57.74,clear-day,0.75,9.87,Clear,57.74,1027.36,2.71,0.08,1475766000,14,0.0,49.87,0.0
63.36,clear-day,0.57,10.0,Clear,63.36,1026.75,2.26,0.02,1475769600,22,0.0,47.95,0.0
67.87,clear-day,0.46,9.89,Clear,67.87,1026.15,1.91,0.05,1475773200,265,0.0,46.38,0.0
69.92,clear-day,0.41,10.0,Clear,69.92,1025.46,3.12,0.07,1475776800,215,0.0,45.34,0.0
71.62,clear-day,0.38,10.0,Clear,71.62,1025.28,2.81,0.07,1475780400,227,0.0,44.5,0.0
72.02,clear-day,0.38,10.0,Clear,72.02,1025.29,2.57,0.07,1475784000,172,0.0,45.15,0.0
71.67,clear-day,0.41,10.0,Clear,71.67,1025.3,3.32,0.07,1475787600,191,0.0,46.54,0.0
65.86,clear-day,0.58,10.0,Clear,65.86,1025.46,3.19,0.07,1475791200,188,0.0,50.44,0.0
57.91,clear-night,0.8,10.0,Clear,57.91,1025.81,0.52,0.05,1475794800,132,0.0,51.74,0.0
53.81,clear-night,0.87,9.95,Clear,53.81,1026.24,1.12,0.0,1475798400,232,0.0,50.08,0.0
51.74,clear-night,0.89,9.49,Clear,51.74,1026.68,5.16,0.0,1475802000,226,0.0,48.74,0.0
49.58,clear-night,0.92,8.47,Clear,49.58,1027.21,1.61,0.0,1475805600,279,0.0,47.43,0.0
48.2,clear-night,0.93,8.52,Clear,45.25,1027.38,6.52,0.04,1475809200,266,0.0,46.36,0.0
47.26,clear-night,0.92,7.79,Clear,47.26,1027.3,1.9,0.08,1475812800,320,0.0,45.07,0.0
46.08,clear-night,0.93,7.56,Clear,46.08,1027.15,1.84,0.0,1475816400,311,0.0,44.29,0.0
45.39,clear-night,0.94,6.39,Clear,45.39,1026.84,2.77,0.08,1475820000,351,0.0,43.66,0.0
44.76,clear-night,0.94,5.81,Clear,44.76,1026.53,2.83,0.07,1475823600,287,0.0,43.24,0.0
44.35,clear-night,0.94,5.27,Clear,44.35,1026.08,1.51,0.07,1475827200,343,0.0,42.83,0.0
43.33,clear-night,0.95,4.7,Clear,41.74,1025.84,3.39,0.04,1475830800,3,0.0,41.88,0.0
42.75,clear-night,0.94,5.71,Clear,41.26,1026.29,3.2,0.13,1475834400,337,0.0,41.2,0.0
42.21,clear-day,0.94,4.3,Clear,42.21,1026.93,2.64,0.13,1475838000,354,0.0,40.69,0.0
45.2,clear-day,0.94,6.74,Clear,45.2,1027.17,2.7,0.2,1475841600,9,0.0,43.45,0.0
50.41,clear-day,0.91,8.46,Clear,50.41,1027.54,3.68,0.14,1475845200,13,0.0,47.76,0.0
55.98,clear-day,0.82,9.52,Clear,55.98,1027.59,2.17,0.04,1475848800,17,0.0,50.7,0.0
62.47,clear-day,0.67,10.0,Clear,62.47,1026.99,3.63,0.02,1475852400,79,0.0,51.18,0.0
67.37,clear-day,0.58,10.0,Clear,67.37,1026.46,2.81,0.0,1475856000,97,0.0,51.84,0.0
71.0,clear-day,0.47,10.0,Clear,71.0,1025.78,5.73,0.02,1475859600,179,0.0,49.76,0.0
72.99,clear-day,0.43,10.0,Clear,72.99,1025.04,4.97,0.0,1475863200,176,0.0,49.03,0.0
74.1,clear-day,0.4,10.0,Clear,74.1,1024.46,5.56,0.03,1475866800,195,0.0,48.18,0.0
74.25,clear-day,0.39,10.0,Clear,74.25,1023.81,5.6,0.0,1475870400,184,0.0,47.6,0.0
73.19,clear-day,0.42,10.0,Clear,73.19,1023.49,4.44,0.0,1475874000,188,0.0,48.81,0.0
68.07,clear-day,0.58,10.0,Clear,68.07,1023.63,4.83,0.0,1475877600,176,0.0,52.63,0.0
59.99,clear-night,0.78,10.0,Clear,59.99,1023.74,3.64,0.02,1475881200,171,0.0,52.99,0.0
57.34,clear-night,0.83,10.0,Clear,57.34,1023.83,4.23,0.0,1475884800,172,0.0,52.1,0.0
55.08,clear-night,0.86,10.0,Clear,55.08,1024.04,4.54,0.02,1475888400,190,0.0,50.94,0.0
53.64,clear-night,0.87,10.0,Clear,53.64,1023.94,1.33,0.1,1475892000,192,0.0,49.9,0.0
51.79,clear-night,0.89,9.7,Clear,51.79,1023.74,4.31,0.04,1475895600,154,0.0,48.74,0.0
50.4,clear-night,0.91,8.74,Clear,50.4,1023.07,0.71,0.03,1475899200,97,0.0,47.94,0.0
48.25,clear-night,0.93,7.14,Clear,48.25,1022.62,0.48,0.04,1475902800,266,0.0,46.25,0.0
47.47,clear-night,0.91,6.6,Clear,47.47,1022.41,2.01,0.11,1475906400,230,0.0,44.98,0.0
45.9,clear-night,0.93,4.87,Clear,45.9,1022.16,0.69,0.06,1475910000,236,0.0,43.98,0.0
45.1,clear-night,0.95,5.37,Clear,45.1,1021.58,1.26,0.07,1475913600,276,0.0,43.7,0.0
44.48,clear-night,0.95,5.53,Clear,44.48,1021.74,0.66,0.18,1475917200,262,0.0,43.03,0.0
44.21,clear-night,0.96,5.73,Clear,44.21,1021.92,0.59,0.19,1475920800,221,0.0,43.02,0.0
44.37,clear-night,0.96,4.39,Clear,44.37,1021.78,0.97,0.09,1475924400,147,0.0,43.31,0.0
47.31,clear-day,0.96,2.85,Clear,47.31,1021.77,0.28,0.21,1475928000,344,0.0,46.28,0.0
50.57,clear-day,0.94,4.66,Clear,50.57,1021.75,2.94,0.0,1475931600,174,0.0,48.85,0.0
53.96,clear-day,0.9,7.71,Clear,53.96,1021.43,2.93,0.07,1475935200,184,0.0,51.21,0.0
58.18,clear-day,0.83,9.11,Clear,58.18,1020.61,4.28,0.11,1475938800,169,0.0,52.97,0.0
62.82,clear-day,0.75,10.0,Clear,62.82,1019.92,6.27,0.1,1475942400,189,0.0,54.71,0.0
65.15,clear-day,0.68,10.0,Clear,65.15,1019.46,5.98,0.18,1475946000,193,0.0,54.52,0.0
65.74,clear-day,0.7,10.0,Clear,65.74,1018.83,7.0,0.24,1475949600,179,0.0,55.49,0.0
66.01,clear-day,0.73,9.87,Clear,66.01,1018.45,5.97,0.18,1475953200,194,0.0,57.03,0.0
66.02,clear-day,0.77,10.0,Clear,66.02,1018.01,6.72,0.24,1475956800,190,0.0,58.56,0.0
65.5,partly-cloudy-day,0.81,9.7,Partly Cloudy,65.5,1017.22,3.49,0.31,1475960400,198,0.0,59.41,0.0
64.38,partly-cloudy-day,0.86,9.89,Partly Cloudy,64.38,1017.02,3.58,0.27,1475964000,174,0.0,60.0,0.0
62.63,clear-night,0.91,9.71,Clear,62.63,1017.11,3.19,0.11,1475967600,159,0.0019,60.01,0.04
61.88,rain,0.93,9.65,Light Rain,61.88,1017.02,3.02,0.44,1475971200,187,0.0107,59.77,0.52
61.7,rain,0.94,9.73,Light Rain,61.7,1017.08,1.46,0.09,1475974800,161,0.0138,59.84,0.55
61.08,rain,0.94,8.67,Drizzle,61.08,1016.85,1.51,0.16,1475978400,202,0.007,59.39,0.34
60.39,rain,0.95,9.39,Light Rain,60.39,1016.95,2.97,0.31,1475982000,237,0.0139,59.03,0.55
60.63,partly-cloudy-night,0.94,9.49,Partly Cloudy,60.63,1016.57,2.18,0.31,1475985600,255,0.0012,58.8,0.02
60.79,rain,0.92,8.58,Drizzle,60.79,1016.01,3.5,0.31,1475989200,260,0.008,58.58,0.41
60.03,rain,0.89,8.02,Light Rain,60.03,1016.05,6.96,1.0,1475992800,313,0.0189,56.93,0.6
59.01,clear-night,0.87,8.96,Clear,59.01,1015.82,5.39,,1475996400,334,0.0026,55.26,0.08
58.3,clear-night,0.87,9.75,Clear,58.3,1015.6,6.34,,1476000000,335,0.0,54.48,0.0
57.54,clear-night,0.86,9.92,Clear,57.54,1015.95,6.5,,1476003600,343,0.0,53.34,0.0
56.78,clear-night,0.89,9.27,Clear,56.78,1016.33,5.12,,1476007200,336,0.001,53.53,0.01
55.98,rain,0.89,8.08,Drizzle,55.98,1016.86,5.65,,1476010800,345,0.0068,52.68,0.33
55.45,rain,0.88,8.07,Drizzle,55.45,1017.11,6.24,1.0,1476014400,351,0.0076,51.88,0.38
54.27,rain,0.9,5.63,Light Rain,54.27,1017.75,5.1,,1476018000,346,0.0095,51.53,0.5
53.48,rain,0.91,5.26,Light Rain,53.48,1017.76,7.61,,1476021600,7,0.015,50.86,0.56
52.73,rain,0.91,6.55,Light Rain,52.73,1017.9,9.28,,1476025200,4,0.0162,50.17,0.58
52.41,rain,0.92,5.43,Light Rain,52.41,1018.07,8.77,,1476028800,2,0.0338,50.02,0.68
52.2,rain,0.91,6.66,Light Rain,52.2,1018.07,8.96,,1476032400,10,0.032,49.64,0.67
52.52,rain,0.88,6.49,Light Rain,52.52,1017.66,9.22,1.0,1476036000,3,0.0388,49.16,0.69
52.35,rain,0.88,7.75,Light Rain,52.35,1017.42,9.57,,1476039600,9,0.0351,48.88,0.68
52.62,rain,0.85,8.15,Light Rain,52.62,1017.71,9.95,0.31,1476043200,13,0.0159,48.23,0.57
52.57,rain,0.83,9.25,Light Rain,52.57,1017.69,9.87,0.11,1476046800,8,0.013,47.61,0.54
52.1,rain,0.83,9.76,Drizzle,52.1,1017.92,8.63,0.0,1476050400,2,0.0061,47.13,0.28
